lga_name,year,median_rent
GREATER SHEPPARTON,2015,260.0
INDIGO,2015,270.0
MANSFIELD,2015,290.0
MITCHELL,2015,295.0
MOIRA,2015,230.0
MURRINDINDI,2015,270.0
STRATHBOGIE,2015,238.0
TOWONG,2015,208.0
WANGARATTA,2015,250.0
WODONGA,2015,290.0
BASS COAST,2015,260.0
BAW BAW,2015,283.0
EAST GIPPSLAND,2015,270.0
LATROBE,2015,225.0
SOUTH GIPPSLAND,2015,250.0
WELLINGTON,2015,260.0
BANYULE,2015,365.0
BRIMBANK,2015,320.0
DAREBIN,2015,350.0
HOBSONS BAY,2015,350.0
HUME,2015,330.0
MARIBYRNONG,2015,350.0
MELBOURNE,2015,465.0
MELTON,2015,330.0
MERRI-BEK,2015,360.0
MOONEE VALLEY,2015,360.0
NILLUMBIK,2015,360.0
WHITTLESEA,2015,330.0
WYNDHAM,2015,325.0
YARRA,2015,443.0
BOROONDARA,2015,420.0
KNOX,2015,370.0
MANNINGHAM,2015,440.0
MAROONDAH,2015,350.0
MONASH,2015,400.0
WHITEHORSE,2015,390.0
YARRA RANGES,2015,360.0
BAYSIDE,2015,485.0
CARDINIA,2015,320.0
CASEY,2015,350.0
FRANKSTON,2015,320.0
GLEN EIRA,2015,395.0
GREATER DANDENONG,2015,310.0
KINGSTON,2015,375.0
MORNINGTON PENINSULA,2015,340.0
PORT PHILLIP,2015,425.0
STONNINGTON,2015,420.0
COLAC-OTWAY,2015,260.0
CORANGAMITE,2015,220.0
GLENELG,2015,220.0
GREATER GEELONG,2015,310.0
MOYNE,2015,280.0
QUEENSCLIFFE,2015,340.0
SOUTHERN GRAMPIANS,2015,220.0
SURF COAST,2015,395.0
WARRNAMBOOL,2015,290.0
ARARAT,2015,238.0
BALLARAT,2015,270.0
GOLDEN PLAINS,2015,330.0
HEPBURN,2015,300.0
HINDMARSH,2015,165.0
HORSHAM,2015,250.0
MOORABOOL,2015,300.0
NORTHERN GRAMPIANS,2015,200.0
PYRENEES,2015,225.0
YARRIAMBIACK,2015,160.0
BULOKE,2015,178.0
CAMPASPE,2015,260.0
CENTRAL GOLDFIELDS,2015,230.0
GANNAWARRA,2015,190.0
GREATER BENDIGO,2015,270.0
LODDON,2015,190.0
MACEDON RANGES,2015,360.0
MILDURA,2015,260.0
MOUNT ALEXANDER,2015,290.0
SWAN HILL,2015,240.0
ALPINE,2015,260.0
BENALLA,2015,230.0
GREATER SHEPPARTON,2015,250.0
INDIGO,2015,250.0
MANSFIELD,2015,300.0
MITCHELL,2015,305.0
MOIRA,2015,235.0
MURRINDINDI,2015,250.0
STRATHBOGIE,2015,240.0
TOWONG,2015,200.0
WANGARATTA,2015,250.0
WODONGA,2015,300.0
BASS COAST,2015,260.0
BAW BAW,2015,280.0
EAST GIPPSLAND,2015,265.0
LATROBE,2015,230.0
SOUTH GIPPSLAND,2015,260.0
WELLINGTON,2015,265.0
BANYULE,2015,370.0
BRIMBANK,2015,320.0
DAREBIN,2015,360.0
HOBSONS BAY,2015,370.0
HUME,2015,330.0
MARIBYRNONG,2015,350.0
MELBOURNE,2015,470.0
MELTON,2015,330.0
MERRI-BEK,2015,360.0
MOONEE VALLEY,2015,370.0
NILLUMBIK,2015,375.0
WHITTLESEA,2015,340.0
WYNDHAM,2015,335.0
YARRA,2015,450.0
BOROONDARA,2015,430.0
KNOX,2015,375.0
MANNINGHAM,2015,435.0
MAROONDAH,2015,360.0
MONASH,2015,400.0
WHITEHORSE,2015,400.0
YARRA RANGES,2015,360.0
BAYSIDE,2015,510.0
CARDINIA,2015,340.0
CASEY,2015,350.0
FRANKSTON,2015,330.0
GLEN EIRA,2015,390.0
GREATER DANDENONG,2015,325.0
KINGSTON,2015,375.0
MORNINGTON PENINSULA,2015,350.0
PORT PHILLIP,2015,423.0
STONNINGTON,2015,420.0
COLAC-OTWAY,2015,260.0
CORANGAMITE,2015,235.0
GLENELG,2015,210.0
GREATER GEELONG,2015,315.0
MOYNE,2015,280.0
QUEENSCLIFFE,2015,350.0
SOUTHERN GRAMPIANS,2015,230.0
SURF COAST,2015,410.0
WARRNAMBOOL,2015,280.0
ARARAT,2015,250.0
BALLARAT,2015,270.0
GOLDEN PLAINS,2015,320.0
HEPBURN,2015,320.0
HINDMARSH,2015,160.0
HORSHAM,2015,250.0
MOORABOOL,2015,313.0
NORTHERN GRAMPIANS,2015,215.0
PYRENEES,2015,223.0
WEST WIMMERA,2015,165.0
YARRIAMBIACK,2015,175.0
BULOKE,2015,180.0
CAMPASPE,2015,260.0
CENTRAL GOLDFIELDS,2015,230.0
GANNAWARRA,2015,190.0
GREATER BENDIGO,2015,280.0
LODDON,2015,200.0
MACEDON RANGES,2015,360.0
MILDURA,2015,250.0
MOUNT ALEXANDER,2015,300.0
SWAN HILL,2015,220.0
ALPINE,2015,250.0
BENALLA,2015,230.0
GREATER SHEPPARTON,2015,260.0
INDIGO,2015,270.0
MANSFIELD,2015,280.0
MITCHELL,2015,300.0
MOIRA,2015,235.0
MURRINDINDI,2015,263.0
STRATHBOGIE,2015,250.0
TOWONG,2015,220.0
WANGARATTA,2015,260.0
WODONGA,2015,300.0
BASS COAST,2015,253.0
BAW BAW,2015,300.0
EAST GIPPSLAND,2015,265.0
LATROBE,2015,230.0
SOUTH GIPPSLAND,2015,240.0
WELLINGTON,2015,250.0
BANYULE,2015,365.0
BRIMBANK,2015,320.0
DAREBIN,2015,360.0
HOBSONS BAY,2015,370.0
HUME,2015,340.0
MARIBYRNONG,2015,350.0
MELBOURNE,2015,450.0
MELTON,2015,335.0
MERRI-BEK,2015,370.0
MOONEE VALLEY,2015,375.0
NILLUMBIK,2015,365.0
WHITTLESEA,2015,340.0
WYNDHAM,2015,340.0
YARRA,2015,450.0
BOROONDARA,2015,420.0
KNOX,2015,375.0
MANNINGHAM,2015,450.0
MAROONDAH,2015,360.0
MONASH,2015,410.0
WHITEHORSE,2015,400.0
YARRA RANGES,2015,360.0
BAYSIDE,2015,520.0
CARDINIA,2015,340.0
CASEY,2015,350.0
FRANKSTON,2015,335.0
GLEN EIRA,2015,400.0
GREATER DANDENONG,2015,330.0
KINGSTON,2015,380.0
MORNINGTON PENINSULA,2015,350.0
PORT PHILLIP,2015,420.0
STONNINGTON,2015,420.0
COLAC-OTWAY,2016,270.0
CORANGAMITE,2016,250.0
GLENELG,2016,230.0
GREATER GEELONG,2016,320.0
MOYNE,2016,280.0
QUEENSCLIFFE,2016,335.0
SOUTHERN GRAMPIANS,2016,223.0
SURF COAST,2016,410.0
WARRNAMBOOL,2016,290.0
ARARAT,2016,240.0
BALLARAT,2016,270.0
GOLDEN PLAINS,2016,350.0
HEPBURN,2016,310.0
HINDMARSH,2016,180.0
HORSHAM,2016,250.0
MOORABOOL,2016,310.0
NORTHERN GRAMPIANS,2016,200.0
PYRENEES,2016,228.0
WEST WIMMERA,2016,155.0
YARRIAMBIACK,2016,168.0
BULOKE,2016,160.0
CAMPASPE,2016,260.0
CENTRAL GOLDFIELDS,2016,240.0
GANNAWARRA,2016,180.0
GREATER BENDIGO,2016,280.0
LODDON,2016,190.0
MACEDON RANGES,2016,360.0
MILDURA,2016,265.0
MOUNT ALEXANDER,2016,308.0
SWAN HILL,2016,240.0
ALPINE,2016,265.0
BENALLA,2016,230.0
GREATER SHEPPARTON,2016,265.0
INDIGO,2016,280.0
MANSFIELD,2016,300.0
MITCHELL,2016,300.0
MOIRA,2016,250.0
MURRINDINDI,2016,265.0
STRATHBOGIE,2016,260.0
TOWONG,2016,225.0
WANGARATTA,2016,265.0
WODONGA,2016,295.0
BASS COAST,2016,270.0
BAW BAW,2016,300.0
EAST GIPPSLAND,2016,260.0
LATROBE,2016,235.0
SOUTH GIPPSLAND,2016,250.0
WELLINGTON,2016,265.0
BANYULE,2016,370.0
BRIMBANK,2016,330.0
DAREBIN,2016,360.0
HOBSONS BAY,2016,380.0
HUME,2016,340.0
MARIBYRNONG,2016,370.0
MELBOURNE,2016,480.0
MELTON,2016,340.0
MERRI-BEK,2016,380.0
MOONEE VALLEY,2016,380.0
NILLUMBIK,2016,373.0
WHITTLESEA,2016,350.0
WYNDHAM,2016,340.0
YARRA,2016,470.0
BOROONDARA,2016,430.0
KNOX,2016,380.0
MANNINGHAM,2016,450.0
MAROONDAH,2016,370.0
MONASH,2016,420.0
WHITEHORSE,2016,400.0
YARRA RANGES,2016,360.0
BAYSIDE,2016,520.0
CARDINIA,2016,340.0
CASEY,2016,360.0
FRANKSTON,2016,335.0
GLEN EIRA,2016,400.0
GREATER DANDENONG,2016,325.0
KINGSTON,2016,390.0
MORNINGTON PENINSULA,2016,355.0
PORT PHILLIP,2016,435.0
STONNINGTON,2016,430.0
COLAC-OTWAY,2016,280.0
CORANGAMITE,2016,230.0
GLENELG,2016,220.0
GREATER GEELONG,2016,320.0
MOYNE,2016,280.0
QUEENSCLIFFE,2016,295.0
SOUTHERN GRAMPIANS,2016,220.0
SURF COAST,2016,410.0
WARRNAMBOOL,2016,280.0
ARARAT,2016,235.0
BALLARAT,2016,265.0
GOLDEN PLAINS,2016,345.0
HEPBURN,2016,320.0
HINDMARSH,2016,168.0
HORSHAM,2016,250.0
MOORABOOL,2016,310.0
NORTHERN GRAMPIANS,2016,220.0
PYRENEES,2016,240.0
YARRIAMBIACK,2016,175.0
BULOKE,2016,180.0
CAMPASPE,2016,265.0
CENTRAL GOLDFIELDS,2016,225.0
GANNAWARRA,2016,190.0
GREATER BENDIGO,2016,280.0
LODDON,2016,185.0
MACEDON RANGES,2016,360.0
MILDURA,2016,260.0
MOUNT ALEXANDER,2016,320.0
SWAN HILL,2016,250.0
ALPINE,2016,250.0
BENALLA,2016,240.0
GREATER SHEPPARTON,2016,270.0
INDIGO,2016,280.0
MANSFIELD,2016,280.0
MITCHELL,2016,300.0
MOIRA,2016,250.0
MURRINDINDI,2016,273.0
STRATHBOGIE,2016,255.0
TOWONG,2016,220.0
WANGARATTA,2016,253.0
WODONGA,2016,280.0
BASS COAST,2016,278.0
BAW BAW,2016,300.0
EAST GIPPSLAND,2016,280.0
LATROBE,2016,230.0
SOUTH GIPPSLAND,2016,245.0
WELLINGTON,2016,260.0
BANYULE,2016,375.0
BRIMBANK,2016,330.0
DAREBIN,2016,360.0
HOBSONS BAY,2016,370.0
HUME,2016,340.0
MARIBYRNONG,2016,370.0
MELBOURNE,2016,480.0
MELTON,2016,340.0
MERRI-BEK,2016,370.0
MOONEE VALLEY,2016,380.0
NILLUMBIK,2016,370.0
WHITTLESEA,2016,340.0
WYNDHAM,2016,340.0
YARRA,2016,460.0
BOROONDARA,2016,440.0
KNOX,2016,380.0
MANNINGHAM,2016,450.0
MAROONDAH,2016,365.0
MONASH,2016,410.0
WHITEHORSE,2016,400.0
YARRA RANGES,2016,370.0
BAYSIDE,2016,515.0
CARDINIA,2016,340.0
CASEY,2016,360.0
FRANKSTON,2016,330.0
GLEN EIRA,2016,400.0
GREATER DANDENONG,2016,325.0
KINGSTON,2016,380.0
MORNINGTON PENINSULA,2016,355.0
PORT PHILLIP,2016,430.0
STONNINGTON,2016,430.0
COLAC-OTWAY,2016,265.0
CORANGAMITE,2016,240.0
GLENELG,2016,220.0
GREATER GEELONG,2016,320.0
MOYNE,2016,280.0
QUEENSCLIFFE,2016,350.0
SOUTHERN GRAMPIANS,2016,240.0
SURF COAST,2016,420.0
WARRNAMBOOL,2016,290.0
ARARAT,2016,265.0
BALLARAT,2016,270.0
GOLDEN PLAINS,2016,348.0
HEPBURN,2016,308.0
HINDMARSH,2016,163.0
HORSHAM,2016,250.0
MOORABOOL,2016,308.0
NORTHERN GRAMPIANS,2016,185.0
PYRENEES,2016,240.0
WEST WIMMERA,2016,170.0
YARRIAMBIACK,2016,170.0
BULOKE,2016,180.0
CAMPASPE,2016,260.0
CENTRAL GOLDFIELDS,2016,230.0
GANNAWARRA,2016,195.0
GREATER BENDIGO,2016,280.0
LODDON,2016,198.0
MACEDON RANGES,2016,369.0
MILDURA,2016,270.0
MOUNT ALEXANDER,2016,300.0
SWAN HILL,2016,250.0
ALPINE,2016,270.0
BENALLA,2016,240.0
GREATER SHEPPARTON,2016,260.0
INDIGO,2016,270.0
MANSFIELD,2016,300.0
MITCHELL,2016,300.0
MOIRA,2016,250.0
MURRINDINDI,2016,268.0
STRATHBOGIE,2016,250.0
TOWONG,2016,230.0
WANGARATTA,2016,260.0
WODONGA,2016,295.0
BASS COAST,2016,270.0
BAW BAW,2016,300.0
EAST GIPPSLAND,2016,270.0
LATROBE,2016,230.0
SOUTH GIPPSLAND,2016,250.0
WELLINGTON,2016,260.0
BANYULE,2016,380.0
BRIMBANK,2016,340.0
DAREBIN,2016,360.0
HOBSONS BAY,2016,380.0
HUME,2016,340.0
MARIBYRNONG,2016,370.0
MELBOURNE,2016,480.0
MELTON,2016,345.0
MERRI-BEK,2016,380.0
MOONEE VALLEY,2016,385.0
NILLUMBIK,2016,370.0
WHITTLESEA,2016,340.0
WYNDHAM,2016,350.0
YARRA,2016,480.0
BOROONDARA,2016,445.0
KNOX,2016,380.0
MANNINGHAM,2016,420.0
MAROONDAH,2016,370.0
MONASH,2016,420.0
WHITEHORSE,2016,410.0
YARRA RANGES,2016,375.0
BAYSIDE,2016,500.0
CARDINIA,2016,350.0
CASEY,2016,360.0
FRANKSTON,2016,340.0
GLEN EIRA,2016,415.0
GREATER DANDENONG,2016,335.0
KINGSTON,2016,400.0
MORNINGTON PENINSULA,2016,360.0
PORT PHILLIP,2016,440.0
STONNINGTON,2016,440.0
COLAC-OTWAY,2016,260.0
CORANGAMITE,2016,245.0
GLENELG,2016,223.0
GREATER GEELONG,2016,330.0
MOYNE,2016,300.0
QUEENSCLIFFE,2016,375.0
SOUTHERN GRAMPIANS,2016,220.0
SURF COAST,2016,450.0
WARRNAMBOOL,2016,285.0
ARARAT,2016,240.0
BALLARAT,2016,280.0
GOLDEN PLAINS,2016,335.0
HEPBURN,2016,310.0
HINDMARSH,2016,180.0
HORSHAM,2016,255.0
MOORABOOL,2016,320.0
NORTHERN GRAMPIANS,2016,190.0
PYRENEES,2016,218.0
YARRIAMBIACK,2016,163.0
BULOKE,2016,165.0
CAMPASPE,2016,270.0
CENTRAL GOLDFIELDS,2016,230.0
GANNAWARRA,2016,190.0
GREATER BENDIGO,2016,288.0
LODDON,2016,175.0
MACEDON RANGES,2016,360.0
MILDURA,2016,270.0
MOUNT ALEXANDER,2016,310.0
SWAN HILL,2016,230.0
ALPINE,2016,268.0
BENALLA,2016,230.0
GREATER SHEPPARTON,2016,268.0
INDIGO,2016,280.0
MANSFIELD,2016,300.0
MITCHELL,2016,300.0
MOIRA,2016,250.0
MURRINDINDI,2016,280.0
STRATHBOGIE,2016,260.0
TOWONG,2016,230.0
WANGARATTA,2016,270.0
WODONGA,2016,300.0
BASS COAST,2016,278.0
BAW BAW,2016,300.0
EAST GIPPSLAND,2016,270.0
LATROBE,2016,240.0
SOUTH GIPPSLAND,2016,255.0
WELLINGTON,2016,255.0
BANYULE,2016,380.0
BRIMBANK,2016,340.0
DAREBIN,2016,370.0
HOBSONS BAY,2016,380.0
HUME,2016,350.0
MARIBYRNONG,2016,370.0
MELBOURNE,2016,470.0
MELTON,2016,340.0
MERRI-BEK,2016,380.0
MOONEE VALLEY,2016,380.0
NILLUMBIK,2016,375.0
WHITTLESEA,2016,350.0
WYNDHAM,2016,350.0
YARRA,2016,460.0
BOROONDARA,2016,450.0
KNOX,2016,385.0
MANNINGHAM,2016,450.0
MAROONDAH,2016,370.0
MONASH,2016,420.0
WHITEHORSE,2016,400.0
YARRA RANGES,2016,370.0
BAYSIDE,2016,530.0
CARDINIA,2016,350.0
CASEY,2016,360.0
FRANKSTON,2016,340.0
GLEN EIRA,2016,420.0
GREATER DANDENONG,2016,335.0
KINGSTON,2016,400.0
MORNINGTON PENINSULA,2016,365.0
PORT PHILLIP,2016,440.0
STONNINGTON,2016,440.0
COLAC-OTWAY,2017,280.0
CORANGAMITE,2017,240.0
GLENELG,2017,230.0
GREATER GEELONG,2017,330.0
MOYNE,2017,280.0
QUEENSCLIFFE,2017,350.0
SOUTHERN GRAMPIANS,2017,230.0
SURF COAST,2017,440.0
WARRNAMBOOL,2017,290.0
ARARAT,2017,240.0
BALLARAT,2017,280.0
GOLDEN PLAINS,2017,350.0
HEPBURN,2017,310.0
HINDMARSH,2017,185.0
HORSHAM,2017,255.0
MOORABOOL,2017,310.0
NORTHERN GRAMPIANS,2017,210.0
PYRENEES,2017,250.0
WEST WIMMERA,2017,183.0
YARRIAMBIACK,2017,180.0
BULOKE,2017,185.0
CAMPASPE,2017,260.0
CENTRAL GOLDFIELDS,2017,235.0
GANNAWARRA,2017,200.0
GREATER BENDIGO,2017,285.0
LODDON,2017,195.0
MACEDON RANGES,2017,381.0
MILDURA,2017,275.0
MOUNT ALEXANDER,2017,310.0
SWAN HILL,2017,240.0
ALPINE,2017,263.0
BENALLA,2017,240.0
GREATER SHEPPARTON,2017,270.0
INDIGO,2017,280.0
MANSFIELD,2017,300.0
MITCHELL,2017,315.0
MOIRA,2017,250.0
MURRINDINDI,2017,270.0
STRATHBOGIE,2017,260.0
TOWONG,2017,230.0
WANGARATTA,2017,265.0
WODONGA,2017,310.0
BASS COAST,2017,275.0
BAW BAW,2017,300.0
EAST GIPPSLAND,2017,275.0
LATROBE,2017,243.0
SOUTH GIPPSLAND,2017,260.0
WELLINGTON,2017,260.0
BANYULE,2017,395.0
BRIMBANK,2017,340.0
DAREBIN,2017,380.0
HOBSONS BAY,2017,390.0
HUME,2017,350.0
MARIBYRNONG,2017,380.0
MELBOURNE,2017,490.0
MELTON,2017,350.0
MERRI-BEK,2017,390.0
MOONEE VALLEY,2017,400.0
NILLUMBIK,2017,380.0
WHITTLESEA,2017,350.0
WYNDHAM,2017,360.0
YARRA,2017,490.0
BOROONDARA,2017,440.0
KNOX,2017,393.0
MANNINGHAM,2017,450.0
MAROONDAH,2017,380.0
MONASH,2017,430.0
WHITEHORSE,2017,420.0
YARRA RANGES,2017,370.0
BAYSIDE,2017,550.0
CARDINIA,2017,350.0
CASEY,2017,370.0
FRANKSTON,2017,350.0
GLEN EIRA,2017,435.0
GREATER DANDENONG,2017,340.0
KINGSTON,2017,400.0
MORNINGTON PENINSULA,2017,380.0
PORT PHILLIP,2017,450.0
STONNINGTON,2017,440.0
COLAC-OTWAY,2017,280.0
CORANGAMITE,2017,238.0
GLENELG,2017,220.0
GREATER GEELONG,2017,330.0
MOYNE,2017,283.0
QUEENSCLIFFE,2017,350.0
SOUTHERN GRAMPIANS,2017,230.0
SURF COAST,2017,430.0
WARRNAMBOOL,2017,290.0
ARARAT,2017,240.0
BALLARAT,2017,280.0
GOLDEN PLAINS,2017,350.0
HEPBURN,2017,320.0
HINDMARSH,2017,185.0
HORSHAM,2017,260.0
MOORABOOL,2017,320.0
NORTHERN GRAMPIANS,2017,200.0
PYRENEES,2017,230.0
WEST WIMMERA,2017,180.0
YARRIAMBIACK,2017,165.0
BULOKE,2017,183.0
CAMPASPE,2017,263.0
CENTRAL GOLDFIELDS,2017,240.0
GANNAWARRA,2017,200.0
GREATER BENDIGO,2017,285.0
LODDON,2017,200.0
MACEDON RANGES,2017,370.0
MILDURA,2017,270.0
MOUNT ALEXANDER,2017,310.0
SWAN HILL,2017,240.0
ALPINE,2017,290.0
BENALLA,2017,250.0
GREATER SHEPPARTON,2017,273.0
INDIGO,2017,308.0
MANSFIELD,2017,323.0
MITCHELL,2017,320.0
MOIRA,2017,240.0
MURRINDINDI,2017,275.0
STRATHBOGIE,2017,280.0
TOWONG,2017,225.0
WANGARATTA,2017,270.0
WODONGA,2017,290.0
BASS COAST,2017,275.0
BAW BAW,2017,310.0
EAST GIPPSLAND,2017,270.0
LATROBE,2017,230.0
SOUTH GIPPSLAND,2017,260.0
WELLINGTON,2017,260.0
BANYULE,2017,390.0
BRIMBANK,2017,350.0
DAREBIN,2017,380.0
HOBSONS BAY,2017,390.0
HUME,2017,360.0
MARIBYRNONG,2017,385.0
MELBOURNE,2017,500.0
MELTON,2017,350.0
MERRI-BEK,2017,400.0
MOONEE VALLEY,2017,390.0
NILLUMBIK,2017,390.0
WHITTLESEA,2017,355.0
WYNDHAM,2017,365.0
YARRA,2017,490.0
BOROONDARA,2017,450.0
KNOX,2017,390.0
MANNINGHAM,2017,450.0
MAROONDAH,2017,380.0
MONASH,2017,430.0
WHITEHORSE,2017,420.0
YARRA RANGES,2017,380.0
BAYSIDE,2017,525.0
CARDINIA,2017,350.0
CASEY,2017,370.0
FRANKSTON,2017,350.0
GLEN EIRA,2017,420.0
GREATER DANDENONG,2017,340.0
KINGSTON,2017,400.0
MORNINGTON PENINSULA,2017,375.0
PORT PHILLIP,2017,450.0
STONNINGTON,2017,450.0
COLAC-OTWAY,2017,280.0
CORANGAMITE,2017,235.0
GLENELG,2017,230.0
GREATER GEELONG,2017,330.0
MOYNE,2017,280.0
QUEENSCLIFFE,2017,360.0
SOUTHERN GRAMPIANS,2017,210.0
SURF COAST,2017,440.0
WARRNAMBOOL,2017,290.0
ARARAT,2017,260.0
BALLARAT,2017,280.0
GOLDEN PLAINS,2017,350.0
HEPBURN,2017,340.0
HINDMARSH,2017,190.0
HORSHAM,2017,245.0
MOORABOOL,2017,335.0
NORTHERN GRAMPIANS,2017,210.0
PYRENEES,2017,190.0
WEST WIMMERA,2017,200.0
YARRIAMBIACK,2017,175.0
BULOKE,2017,180.0
CAMPASPE,2017,260.0
CENTRAL GOLDFIELDS,2017,230.0
GANNAWARRA,2017,208.0
GREATER BENDIGO,2017,290.0
LODDON,2017,190.0
MACEDON RANGES,2017,380.0
MILDURA,2017,280.0
MOUNT ALEXANDER,2017,320.0
SWAN HILL,2017,240.0
ALPINE,2017,270.0
BENALLA,2017,250.0
GREATER SHEPPARTON,2017,270.0
INDIGO,2017,280.0
MANSFIELD,2017,290.0
MITCHELL,2017,330.0
MOIRA,2017,240.0
MURRINDINDI,2017,280.0
STRATHBOGIE,2017,265.0
TOWONG,2017,250.0
WANGARATTA,2017,268.0
WODONGA,2017,295.0
BASS COAST,2017,285.0
BAW BAW,2017,320.0
EAST GIPPSLAND,2017,280.0
LATROBE,2017,240.0
SOUTH GIPPSLAND,2017,260.0
WELLINGTON,2017,260.0
BANYULE,2017,400.0
BRIMBANK,2017,350.0
DAREBIN,2017,385.0
HOBSONS BAY,2017,400.0
HUME,2017,360.0
MARIBYRNONG,2017,380.0
MELBOURNE,2017,495.0
MELTON,2017,350.0
MERRI-BEK,2017,400.0
MOONEE VALLEY,2017,395.0
NILLUMBIK,2017,390.0
WHITTLESEA,2017,360.0
WYNDHAM,2017,365.0
YARRA,2017,500.0
BOROONDARA,2017,450.0
KNOX,2017,400.0
MANNINGHAM,2017,450.0
MAROONDAH,2017,380.0
MONASH,2017,430.0
WHITEHORSE,2017,430.0
YARRA RANGES,2017,380.0
BAYSIDE,2017,550.0
CARDINIA,2017,350.0
CASEY,2017,380.0
FRANKSTON,2017,350.0
GLEN EIRA,2017,420.0
GREATER DANDENONG,2017,350.0
KINGSTON,2017,420.0
MORNINGTON PENINSULA,2017,380.0
PORT PHILLIP,2017,430.0
STONNINGTON,2017,450.0
COLAC-OTWAY,2017,285.0
CORANGAMITE,2017,240.0
GLENELG,2017,228.0
GREATER GEELONG,2017,345.0
MOYNE,2017,283.0
SOUTHERN GRAMPIANS,2017,240.0
SURF COAST,2017,450.0
WARRNAMBOOL,2017,290.0
ARARAT,2017,240.0
BALLARAT,2017,290.0
GOLDEN PLAINS,2017,360.0
HEPBURN,2017,320.0
HINDMARSH,2017,168.0
HORSHAM,2017,275.0
MOORABOOL,2017,330.0
NORTHERN GRAMPIANS,2017,180.0
PYRENEES,2017,245.0
WEST WIMMERA,2017,163.0
YARRIAMBIACK,2017,173.0
BULOKE,2017,190.0
CAMPASPE,2017,270.0
CENTRAL GOLDFIELDS,2017,225.0
GANNAWARRA,2017,200.0
GREATER BENDIGO,2017,290.0
LODDON,2017,185.0
MACEDON RANGES,2017,400.0
MILDURA,2017,280.0
MOUNT ALEXANDER,2017,325.0
SWAN HILL,2017,240.0
ALPINE,2017,270.0
BENALLA,2017,255.0
GREATER SHEPPARTON,2017,275.0
INDIGO,2017,280.0
MANSFIELD,2017,330.0
MITCHELL,2017,330.0
MOIRA,2017,270.0
MURRINDINDI,2017,290.0
STRATHBOGIE,2017,258.0
TOWONG,2017,250.0
WANGARATTA,2017,263.0
WODONGA,2017,300.0
BASS COAST,2017,280.0
BAW BAW,2017,320.0
EAST GIPPSLAND,2017,270.0
LATROBE,2017,240.0
SOUTH GIPPSLAND,2017,250.0
WELLINGTON,2017,260.0
BANYULE,2017,410.0
BRIMBANK,2017,350.0
DAREBIN,2017,400.0
HOBSONS BAY,2017,410.0
HUME,2017,370.0
MARIBYRNONG,2017,395.0
MELBOURNE,2017,500.0
MELTON,2017,355.0
MERRI-BEK,2017,400.0
MOONEE VALLEY,2017,395.0
NILLUMBIK,2017,390.0
WHITTLESEA,2017,360.0
WYNDHAM,2017,370.0
YARRA,2017,485.0
BOROONDARA,2017,465.0
KNOX,2017,400.0
MANNINGHAM,2017,460.0
MAROONDAH,2017,395.0
MONASH,2017,435.0
WHITEHORSE,2017,430.0
YARRA RANGES,2017,390.0
BAYSIDE,2017,555.0
CARDINIA,2017,360.0
CASEY,2017,375.0
FRANKSTON,2017,360.0
GLEN EIRA,2017,435.0
GREATER DANDENONG,2017,350.0
KINGSTON,2017,410.0
MORNINGTON PENINSULA,2017,390.0
PORT PHILLIP,2017,460.0
STONNINGTON,2017,460.0
COLAC-OTWAY,2018,280.0
CORANGAMITE,2018,250.0
GLENELG,2018,250.0
GREATER GEELONG,2018,350.0
MOYNE,2018,280.0
QUEENSCLIFFE,2018,370.0
SOUTHERN GRAMPIANS,2018,230.0
SURF COAST,2018,450.0
WARRNAMBOOL,2018,300.0
ARARAT,2018,250.0
BALLARAT,2018,290.0
GOLDEN PLAINS,2018,345.0
HEPBURN,2018,340.0
HINDMARSH,2018,188.0
HORSHAM,2018,260.0
MOORABOOL,2018,350.0
NORTHERN GRAMPIANS,2018,210.0
PYRENEES,2018,255.0
WEST WIMMERA,2018,180.0
YARRIAMBIACK,2018,180.0
BULOKE,2018,180.0
CAMPASPE,2018,273.0
CENTRAL GOLDFIELDS,2018,250.0
GANNAWARRA,2018,202.0
GREATER BENDIGO,2018,300.0
LODDON,2018,220.0
MACEDON RANGES,2018,405.0
MILDURA,2018,270.0
MOUNT ALEXANDER,2018,330.0
SWAN HILL,2018,245.0
ALPINE,2018,285.0
BENALLA,2018,250.0
GREATER SHEPPARTON,2018,280.0
INDIGO,2018,300.0
MANSFIELD,2018,330.0
MITCHELL,2018,340.0
MOIRA,2018,250.0
MURRINDINDI,2018,300.0
STRATHBOGIE,2018,268.0
TOWONG,2018,250.0
WANGARATTA,2018,290.0
WODONGA,2018,310.0
BASS COAST,2018,290.0
BAW BAW,2018,325.0
EAST GIPPSLAND,2018,280.0
LATROBE,2018,245.0
SOUTH GIPPSLAND,2018,260.0
WELLINGTON,2018,260.0
BANYULE,2018,410.0
BRIMBANK,2018,350.0
DAREBIN,2018,400.0
HOBSONS BAY,2018,420.0
HUME,2018,370.0
MARIBYRNONG,2018,400.0
MELBOURNE,2018,520.0
MELTON,2018,360.0
MERRI-BEK,2018,400.0
MOONEE VALLEY,2018,410.0
NILLUMBIK,2018,400.0
WHITTLESEA,2018,370.0
WYNDHAM,2018,370.0
YARRA,2018,500.0
BOROONDARA,2018,460.0
KNOX,2018,400.0
MANNINGHAM,2018,460.0
MAROONDAH,2018,390.0
MONASH,2018,450.0
WHITEHORSE,2018,450.0
YARRA RANGES,2018,390.0
BAYSIDE,2018,550.0
CARDINIA,2018,365.0
